URL,Title,Title2,Address,Price,Description,VIN,Condition,Cylinders,Drive,Fuel,Odometer,Color,Size,Transmission,Type
https://chambana.craigslist.org/cto/d/chrysler-concorde-35l-6-28/6626710089.html,clean,2003 chrysler Concorde LXi,,3800,"Absolutely BEAUTIFUL 2003 Concorde

3.5L v-6, automatic on the tree;

28mpg;

leather seats, front seat is a bench, shifter is on the steering column. Most of them have a center console shifter.

beautiful chrome rims and good matching tires and spare.

48,000 original miles.",,good,6 cylinders,fwd,gas,48000,,full-size,automatic,sedan
URL,Title,Title2,Address,Price,Description,VIN,Condition,Cylinders,Drive,Fuel,Odometer,Color,Size,Transmission,Type
https://chambana.craigslist.org/cto/d/1995-escort-wagon-auto/6625416097.html,clean,1995 ford escort,Hoopeston,650,"Runs and drives well, new battery, and 2 new tires. 250k miles. Plenty of new parts like brake lines and swaybar links. Car was well maintained by previous owners. Bought for sister to drive, found her an upgrade so now this is on the market. Everything works, except the radio and ac. Price is firm, no interest in trades.",,,,,gas,250000,,,automatic,
https://chambana.craigslist.org/cto/d/2000-gmc-savana-starcraft/6628769695.html,clean,2000 GMC Savana StarCraft,Champaign,1800,"2000 GMC Starcraft conversion van. Van runs and drives great, starts every time, all leather, all power. It has a lot of miles but it's been very well taken care of I have service records dating back to the year 2000.
All the seats are in good shape except for the driver's seat, carpet is very clean, all the window blinds are in excellent condition.",,good,8 cylinders,rwd,gas,380000,,full-size,automatic,van
https://chambana.craigslist.org/cto/d/2004-ford-explorer-sport-trac/6611527645.html,clean,2004 ford explorer sport trac,Mahomet,5300,"2004 with clean title. 4.0 v6. 4x4. Interior and exterior in great shape. No rips in seats. Runs and drives good. 129k on it. Camper top included. 6000 obo, cash only thanks.",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/2007-chrysler-town-country/6622276022.html,clean,2007 chrysler town & country,,2600,"2007 Chrysler Town & Country Minivan Van 3.3L v-6 NEW Tires, Exhaust, - $2600


2007 Chrysler Town & Country

condition: good
cylinders: 6 cylinders
drive: fwd
fuel: gas
paint color: blue
title status: clean
transmission: automatic
Here's a nice blue Town & Country mini-van.

142,000 miles;
new tires;
new exhaust;
new headlamps;

little rust

interior's very clean;

it does NOT have the stow-and-go seating, but removeable seats, and they come out real easily.

Will take things in trade like especially foid items and will consider a payment plan with a significant down payment.",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/2007-cadillac-dtsmiles-6995/6628767678.html,clean,2007 Cadillac DTS,CHARLESTON,6995,"This Cadillac DTS was my father who cannot drive anymore.   It has 76904 miles on it.  4.6L Bulletproof Northstar Engine.   It is not perfect, but in very good overall condition.   It has been maintained by Myerscough Automotive in Charleston, IL.   It has newer tires and brakes, but has not been driven the last 2 years.   On the rear bumper, there is a small bruise on the right corner.   When I asked my father what had happened, he said, "" I do not know, someone must have hit me.""   Anyway, it has been treated easy since Dad had the car, but it is now time for it to go.   Cash only, in person only.   If you are looking for a Caddy in very good shape, this is a bargain.   It has a clear title.  Bronze mist metallic.   2 owner car.   I do  not need any help selling the car and will not respond to other scams.   This is a person to person only transaction.  If you cannot come in person, do not waste my time.  If you see it, you will buy it.   It is that nice.",1C6KD57Y27U196695,excellent,8 cylinders,fwd,gas,76904,,full-size,automatic,sedan
https://chambana.craigslist.org/cto/d/subaru-imprezadrag-radials/6628729767.html,clean,2004 Subaru,,1500,"Power Door Locks,Cruise Control,Power Steering,Tilt Wheel,Alpine Stereo,Dual Air",,excellent,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/2005-chrysler-pacifica-3rd/6628756031.html,clean,2005 Chrysler Pacifica,Danville,2500,2005 Chrysler Pacifica - 3rd row seating - cold A/C - rear A/C - $2500.00 or best offer.,,good,,fwd,gas,181000,,,automatic,
https://chambana.craigslist.org/cto/d/2003-honda-civic-lx/6624314371.html,clean,2003 honda civic lx,,2300,"2003 HONDA CIVIC IS  $2300 OBO, AITOMATIC,COLD A/C",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/1995-acura-integra/6610028612.html,clean,1995 acura integra,,3200,"1995 ACURA INTEGRA $3,200 IN GREAT CONDITIONS,FUN CAR TO DRIVE , FOR MORE INFORMATION CALL AT",,,,,gas,,,,manual,
https://chambana.craigslist.org/cto/d/gmc-savana/6628727511.html,clean,2000 GMC Savana StarCraft,Champaign,1800,"Runs great drives great starts every time, all leather,all power. The van has alot of miles but it been very well take care of. I have the service records going back to the year 2000.",,good,8 cylinders,rwd,gas,380000,,full-size,automatic,van
https://chambana.craigslist.org/cto/d/2004-nissan-altima/6609984561.html,clean,2004 nissan altima,,3850,"2004 Nissan Altima$3850 obo,automatic, cold a/c,in good conditions,for more information call or text at",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/1999-ford-ranger-4x4/6628802116.html,clean,1999 Ford,Fithian,3500,1999 Ford Ranger runs good lots of new parts 154000 miles call for details,,good,6 cylinders,4wd,gas,154000,blue,mid-size,automatic,pickup
https://chambana.craigslist.org/cto/d/price-reduced-2005-volvo/6607887936.html,clean,2005 volvo v70,Champaign,1000,"For sale is a 2005 Volvo V70 with 141,761 miles on it. Second-owner and we've owned it for four years.

-- AC not working
-- Damage to front bumper as seen in the pictures
-- Mechanical repair needed (estimated at around $300)
-- Misc. cosmetic issues (scratch on driver side; missing driver side mirror cover; missing gas cap door)

Overall a good car, runs fine, we just didn't want to invest in the repairs since we recently upgraded to bigger vehicle for our third kid.

$1,000 OBO. Sold as-is.

Text  
 if interested.",YV1SW612352494161,,,,gas,141761,,,automatic,
https://chambana.craigslist.org/cto/d/2011-gmc-savana-1500-lt/6628880107.html,clean,2011 GMC Savana 1500 LT,,5700,"This 2011 Conversion Van is in excellent condition. Perfect for long family road trips. This van has every option available and some!!
Rear Entertainment system
Captains chairs
Rear reclining bench seat
Heated Front seats
Front Massaging Seats",,excellent,,,gas,,,full-size,automatic,
https://chambana.craigslist.org/cto/d/dodge-caravan/6628889630.html,clean,2001 dodge caravan,Paris,750,Needs some work but dependable. Runs and drives.,,fair,,fwd,gas,,grey,,automatic,mini-van
https://chambana.craigslist.org/cto/d/1999-s10-standard-cab/6627474904.html,clean,1999 chevy s10 pickup,Homer,3000,"For sale is a 1999 S10 regular cab. It has 184,000 miles on the body. New transmission less than 10,000 miles ago, brand new General Grabber tires, new radiator, tinted windows, tilt and cruise control. Really good heat but the a/c doesn't work. No rust on cab corners. Really dependable truck I'd drive it anywhere. Asking $3000 obo. No trades looking for cash deals. No PayPal and no delivery unless agrees by seller. NO CHECKS.",,good,6 cylinders,rwd,gas,184000,black,,automatic,
https://chambana.craigslist.org/cto/d/price-reduced-save-even-more/6611878336.html,clean,2011 chevrolet equinox lt,"Fisher, IL",6495,"If you are looking for a used vehicle that drives like new this 2011 Chevy Equinox is one you shouldn't miss.  It is the LT version with rear camera, CD player, power sun roof, and other options too numerous to mention.  The fuel economy on this 4 cylinder engine is especially appreciated with rising gas prices.   The finish is clean, the engine runs great and I have 2 sets of keys to hand off to the next owner.
Text me at  
 for more information.",,excellent,4 cylinders,fwd,gas,147900,brown,full-size,automatic,SUV
https://chambana.craigslist.org/cto/d/sold-2002-dodge-neon-sold/6627508952.html,clean,2002 dodge neon,Champaign,300,"2002 Yellow neon for sale.
It has 138,500 miles.
It starts and it runs.
Radiator fluid leaks, needs a radiator replacement, hence the price.

I was going to drive it over to Mack for $175.  

If you are mechanically inclined or just looking for a super affordable beater to drive around town send me an email or call 217-721-721eight.

Clear title in hand and cash only.",,,,,gas,138500,,,automatic,
https://chambana.craigslist.org/ctd/d/04-ford-f150/6628489983.html,clean,2004 04 Ford F150,Champaign,8500,"04 Ford F150; 125K Miles, All Power, 4×4, Cold Air A/C, 4 Door, X-Cab Towing Package, One Owner, Good Tires, Drives Excellent; $8500",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/2009-honda-civic-lx-4-dr/6623036827.html,automatic,2009 Honda CIVIC LX,Springfield IL,5500,"This car only needs a new driver. It's clean inside, it's clean outside and it drives and shifts smooth. Everything in the car works perfectly. Power windows, power locks w/key-less entry, AM/FM CD, cruise control etc etc. Clean history no accidents, nice heat and cold AC. Front tires are like new, rear are 50% and a strong battery. Spare tire is brand new.   
.",19xfa16559e007577,excellent,fwd,gas,143000,silver,compact,clean,sedan,
https://chambana.craigslist.org/cto/d/2006-lincoln-towne-car/6627536287.html,clean,2006 lincoln town car,,3250,"2006 Lincoln Towne Car- Sky blue with grey leather interior, 181,000 miles. Decent tires, always serviced, no rips in interior, scratches and scrapes typical with this age of car. My wifes daily driver. $3,250.00.   
 Danville, IL Area",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/1967-cadillac-coupe-deville/6627541818.html,clean,1967 Cadillac,"Galesburg, IL",5500,"1967 Cadillac Coupe DeVille

429 Cadillac Big Block Engine - Rebuilt in 1999

Pertronix Ignitor III Electronic Ignition

Pertronix Flamethrower II Ignition Coil

New water pump

Fresh Tune Up

Fresh carburetor rebuild - Sean Murphy Induction

New stainless steel fuel supply and return lines

New gas tank

Rebuilt brakes

Body very solid

Interior in EXCELLENT condition for age


Previous owner repaired the rust in the lower quarters and rocker panels and sprayed the car in black epoxy primer including door jambs. Car is 90% ready for paint. 

I bought this car with the intent to install an LS engine/transmission and repaint the car, but decided against cutting up a classic Cadillac.

Stored in my dry shop since 2010


Clean title in hand


$5500 OBO

NO TRADES


309- Three 3 Five - Seven 5 Seven 0


If this is still listed, it is still available",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/2006-kia-amanti/6627434222.html,clean,2006 kia amanti,,3950,"All leather interior, a sunroof,power everything, cold air conditioning, and hot heat: My 2006 Kia Amanti is highway ready.  A very luxurious interior including heated seats, and other options.  You drive away with a great car that has low mileage and a clean title.  If you have any questions, feel free to call or text anytime: day or night.",,,,,gas,105000,,,automatic,
https://chambana.craigslist.org/cto/d/2001-nissan-altima/6627590462.html,clean,2001 Nissan Altima GLE,Urbana,1600,"2001 Nissan Altima GLE. 160,000 miles. Automatic, air conditioning, sunroof, fog lights, power seat and windows. Very good tires, recent tune up and oil change. Some rust, few tears, couple of cracks in side mirror housing. Decent car for the price. I have the title. $1,600 or best offer. Cash Only. Text/call Dave 217-766-684one.",,,4 cylinders,fwd,gas,160000,,,automatic,
https://chambana.craigslist.org/ctd/d/2016-ford-focus-seclearance/6627629654.html,clean,2016 FORD FOCUS,Champaign,12499,"4-Cyl, Flex Fuel, 2.0L, Auto, 6-Spd Powershift, FWD with 53K miles and has Traction Control, AdvanceTrac, ABS (4-Wheel), Power Steering, Tilt & Telescoping Wheel, AM/FM Stereo, CD/MP3 (Single Disc), Premium Sound, SiriusXM Satellite, Bluetooth Wireless, SYNC, Anti-Theft System, Air Conditioning, Power Windows, Power Door Locks, Cruise Control, Parking Sensors, Backup Camera, Dual Air Bags, Daytime Running Lights, Moon Roof, Alloy Wheels and drives great.
More Pictures/Carfax report/driving directions available at www.myeuromotors.com

Phone: 217-352-9300

*****INCLUDES 1 MONTH 1,000 MILES WARRANTY*****",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/grand-prix-1984/6627598997.html,clean,1984 pontiac gran prix,Champaign,2800,"1984 Grand Prix. I'm the second owner. Car original from Tennessee. Original v6 with th350 trans. I have orignal transmission, and hood(rusty) and extra rear bumper. Needs paint job. Very solid, floor pan and frame. She smokes a little bit from the valve seals. Clean title drive her home. $2800 or best offer.  
 call or text. Leave message if no answer.",,,6 cylinders,rwd,gas,134000,,,automatic,
https://chambana.craigslist.org/cto/d/murcury-grand-marquis/6627608992.html,clean,2003 murcury grand marquis,,2000,clean in and out   clean title  drive any were  cold air   call jennifer at,,good,8 cylinders,rwd,gas,,blue,mid-size,automatic,sedan
https://chambana.craigslist.org/cto/d/2003-bmw-x5-30i-6-cylinder/6607068543.html,clean,2003 BMW X5,Champaign,4900,"2003 BMW very good condition inside and out. Runs and drives great. Very well equipped. 146k, Garage kept and very well maintained.
If interested, please call 217-649-one two nine eight. If listed, it's still for sale, will remove 
Ad after being sold.",,,6 cylinders,,gas,146000,silver,,automatic,SUV
https://chambana.craigslist.org/ctd/d/2015-gmc-sierrawd-regular-cab/6627597774.html,clean,2015 GMC SIERRA,+ J & M Auto Sales Inc.,20997,,1GTN2TEC6FZ242445,,,4wd,gas,85359,red,,,pickup
https://chambana.craigslist.org/cto/d/2012-buick/6627600576.html,clean,2012 Buick,Tolono IL,12950,"2012 Buick Lacrosse Premium Package 1 Leather.  71,900 k miles. Well optioned including heated leather, remote start,
backup camera and more! This is a private seller, thus lower tax rate. Can be seen in Tolono IL @ B&L Motors",1g4gd539cf361470,excellent,6 cylinders,fwd,gas,71900,black,full-size,automatic,sedan
https://chambana.craigslist.org/cto/d/1994-mercedes-e420/6627688810.html,clean,1995 Mercedes E420,Champaign,2100,"1994 Mercedes E420 for sale. Two sets of rims and tires (all new tires) winter rims are stock, rims on car are 17 inch. Interior and exterior are near perfect. No rips or tears or scuffing on grey leather. Carpets are clean and unworn. Exterior is nice. No rust at all. Has new brakes, new heater blower motor, new alternator and radio (original is in box in the trunk.) Drives, starts and stops well. May need a replacement cat convertor (or better, a cat pipe).
Contact me by phone or text. 217 six three seven 2728.",,excellent,8 cylinders,rwd,gas,149000,grey,mid-size,automatic,sedan
https://chambana.craigslist.org/cto/d/2008-bmw-550i/6627723474.html,clean,2008 BMW 550i,Champaign,13995,"Carbon Black Metallic with black Dakota interior leather. Sport package and cold weather package included. Only 64K miles. One owner and very well taken care of. Excellent condition. A must see, moving out of state and no longer need.",,like new,,,gas,64000,,,manual,coupe
https://chambana.craigslist.org/cto/d/mercedes-benz-cls-63-amg-2015/6606933266.html,clean,2015 mercedes-benz,,29500,"NAVIGATION SYSTEM!
ALLOY WHEELS!
BACKUP CAMERA!
RUNS EXCELLENT!
MUST GO TODAY!
This Mercedes Benz is in excellent condition! It recently has been serviced and well maintained throughout ownership. The interior is also in excellent condition and has been detailed.",,,,,gas,,,,automatic,
https://chambana.craigslist.org/ctd/d/2007-ford-focus-zx4/6627727907.html,clean,2007 ford focus ses,Champaign Tolono,3300,"2007 Ford Focus ZX4 with 146k miles. Loaded with power windows, power door locks, alloy wheels, fog lights, and sunroof. Runs and drives great with no issues. Call 217-485-3445 or text 812-213-9172.

Vehicle can be seen at 
HDR Motors
1104 County Rd 900 N., 
Tolono, IL 61880",,good,4 cylinders,fwd,gas,146000,black,,automatic,sedan
https://chambana.craigslist.org/ctd/d/2008-pontiac-g6-gt/6627728634.html,clean,2008 pontiac g6 gt,Champaign Tolono,3900,"2008 Pontiac G6 GT with 156k miles. Fully loaded with leather interior, heated seats, sunroof, fog lights and chrome wheels. New brake pads rotors and tires are like new. Needs nothing and is ready to go. Call 217-485-3445 or text 812-213-9172.

Vehicle can be seen
HDR Motors
1104 County Rd 900 N.,
Tolono, IL 61880",,good,,,gas,156000,,,automatic,
https://chambana.craigslist.org/ctd/d/2009-chrysler-300-touring/6627729446.html,clean,2009 chrysler 300,Champaign Tolono,5700,"2009 Chrysler 300 Touring with 163k miles. Runs and drives excellent. White exterior with black leather interior. Brand new tires, brakes and battery. No Issues and is ready to go. Call 217-485-3445 or text 812-213-9172.

Vehicle can be seen at
HDR Motors
1104 County Rd 900 N.,
Tolono, IL 61880",,good,6 cylinders,,gas,163000,,,automatic,sedan
https://chambana.craigslist.org/ctd/d/2015-honda-cr-awd-5dr-ex-all/6627729942.html,clean,2015 HONDA CR-V,+ J & M Auto Sales Inc.,22997,,2HKRM4H53FH689417,,,,gas,25217,,,,SUV
https://chambana.craigslist.org/ctd/d/2002-chevrolet-monte-carlo-ss/6627731081.html,clean,2002 chevrolet monte carlo ss,Champaign Tolono,2900,"2002 Chevrolet Monte Carlo SS Dale Earnhardt Edition. Has 140k , loaded with power windows, power door locks, sun roof, leather interior. Ready to go. Call 217-485-3445 or text 812-213-9172.

Vehicle can be seen at
HDR Motors
1104 County rd 900 N.
Tolono, IL 61880",,good,6 cylinders,fwd,gas,140000,yellow,,automatic,
https://chambana.craigslist.org/ctd/d/2007-ford-focus-zx4-hatchback/6627731894.html,clean,2007 Ford Focus,Champaign Tolono,3300,"2007 Ford Focus ZX3 SES 2 door hatchback auto with 130k miles. Runs and drives great. Comes fully loaded with power windows, power door locks and power sunroof. Needs nothing and is ready to go. Call 217-485-3445 or text 812-213-9172.

Vehicle can be seen at
HDR Motors
1104 County Rd 900 N.,
Tolono, IL 61880",,good,4 cylinders,fwd,gas,130000,,,automatic,
https://chambana.craigslist.org/ctd/d/2007-chevrolet-cobalt/6627741259.html,clean,2007 chevy cobalt,Champaign Tolono,3500,"2007 Chevrolet Cobalt with 136k miles. Runs and drives great. Ice cold AC. Comes with brand new brakes, rotors and tires are like new. Ready to go. Call 217-485-3445 or text 812-213-9172.


Vehicle can be seen at
HDR Motors
1104 County Rd 900 N.,
Tolono, IL 61880",,,4 cylinders,,gas,136000,,,automatic,
https://chambana.craigslist.org/cto/d/2008-nissan-versa/6627811143.html,clean,2008 nissan versa,San Ramon,3299,"2008 Nissan Versa with Clean Title
Car runs great, everything works good Power Windows, Power Steering, Automatic drive
All new tires, I have a receipt too

Gives very good miles per gallon, you can save lot of Money 27-30 City, 30-33 Freeway",3N1BC11E98L453180,excellent,4 cylinders,4wd,gas,133547,white,full-size,automatic,sedan
https://chambana.craigslist.org/cto/d/2005-honda-accord-ex-sedan/6625339957.html,rebuilt,2005 Honda Accord,Champaign,3850,"IF YOUR READING THIS THEN ITS AVAILABLE!

I'm selling a 05 Honda Accord EX

Runs and drives amazing!

No issues

Need ac charged will include 

Great clean leather interior 

Heated seats

147k miles if you know Japanese cars then you know they are very reliable!

Comes with a 6month courtesy warranty ask for details.

NO I will not take less then $3850

It's priced to sell 

Super cold AC nice heat 

Call or txt when ready to buy no joyrides 

217-8oo-1417",,excellent,6 cylinders,fwd,gas,147000,custom,compact,automatic,sedan
https://chambana.craigslist.org/cto/d/2007-gmc-envoy-slt-4x4-mint/6617276175.html,clean,2007 gmc envoy slt,Decatur il,7300,"Well maintained 07 Envoy. Loaded all leather heated dual electric seats. New tires 4 wheel drive. 3 stage electric sunroof. No dents no rust runs and drives like new. Everything works. Books for $8600 asking $7300 143,000 miles on 4 2 v6",,like new,,4wd,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/1988-fordidi-diesel-flatbed/6627830549.html,clean,1988 Ford F-350 Flatbed Towtruck,Champaign,5000,"I'm selling my 1988 Ford F-350 Flatbed Towtruck 

It's a 7.3 IDI Diesel 

(very strong engine)

Clean title!

Runs and drives 

Aluminum Flatbed

Brand new mechanical fuel pump replaced 

New batteries

Brand new starter!

Needs Hydraulic fluid for PTO Pump to make the bed work.

And the PTO hose replaced

$5000 cash money

When ready to purchase please contact

217 8oo 1417",,excellent,8 cylinders,rwd,diesel,33000,white,full-size,automatic,truck
https://chambana.craigslist.org/cto/d/toyota-4runner/6627826598.html,clean,1992 Toyota 4runner,,700,"The engine is in great shape and isn't nearly as old as the car. The past owner did an engine swap, I have replaced the water pump, starter, timing belt, radiator, alternator, and a handful of other smaller (some cosmetic) things as well. 
Brakes are bad and need replacing, front axle is leaking, shocks are old, steering needs aligned, idler arm needs tightened.
All in all, runs well.",,fair,,,gas,275000,,,automatic,
https://chambana.craigslist.org/cto/d/1977-chevrolet-corvette/6627888642.html,clean,1977 chevrolet corvette,,9500,"Interior, suspension and brakes have all been redone. The main manifold, air filter, carburetor and valve covers have also been replaced. Driven 67,727 miles.",,,,,gas,,,,automatic,
https://chambana.craigslist.org/cto/d/2002-chevy-silverado/6627896754.html,clean,2002 chevrolet silverado,,4500,"Crew cab/long bed, rhino lining in the back. AC doesn't work. Probably going to need ball joints in the future. Good work truck.",,,,,diesel,270394,,,automatic,
https://chambana.craigslist.org/cto/d/custom-84-dodge-b250-van/6615544223.html,clean,1984 Dodge B250,Urbana,4000,"Looking to sell my 84 Dodge b250 van, just looking to fund another project. Van has proved to be very reliable, I drive it almost everyday without any major issues. I have replaced alot of parts since I've owned it and have receipts to show work done. Runs and drives good, the ride is a little harsh since it's lowered. I would consider it a rolling project, needs some work on the floor in the rear. It's powered by a 318 with a 2 barrel Holley, and a 3 speed manual with overdrive. Just installed the vintage slot mags, with good tires. I have the original window sticker with all ordered options, and original bill of sale. Has a factory installed Hurst shifter. Doesn't need anything major right now, it will need brakes in the future, and a/c doesn't work haven't tried to figure it out yet. Van is pretty bare on the inside, 2 buckets in the front and 2 benches in the back. Bench seats are from a Ford Transit van, and I made brackets so the are removable. I love the van, it's a blast to drive just looking to finish a long time project. I'm asking $4000 obo, possible trades but mainly looking for cash. I can send more pics if interested, I'm free afternoons and weekends to show the van. You can call or text me anytime at 2one7-seven1four-7three7one thanks.",,good,8 cylinders,rwd,gas,,purple,full-size,manual,van
https://chambana.craigslist.org/cto/d/2002-ford-excursion-limited/6627940346.html,clean,2002 Ford Excursion,Mahomet,9000,"Ford Excursion Limited for sale by owner.
V10 - 4X4 - Seats 8 - All leather - low miles - title in hand.
Clean inside and out.  Every bell and whistle that was invented in 2002 is on this truck.
Since owning, I have put new Pirelli tires on it, (Less than 8k miles on tires) and fuel pump.
Only issues I know of is dent in front bumper on passangers side, and rusting on drivers rocker panel. 
Great for towing, and hauling large number of people.   Can go anywhere.
Many miles remaining on this SUV.  Selling because my daughter is getting license and needs something smaller to drive.",1FMNU43S82EB97046,good,10 cylinders,4wd,gas,148413,green,full-size,automatic,SUV
https://chambana.craigslist.org/cto/d/2005-mazda-6/6627907649.html,clean,2005 mazda 6,Champaign,1800,"2005 Mazda 6 
155000 miles
all power, everything works 
runs and drives great, very reliable car
no check engine lights, no raddles or knocks in the motor, will need tires and brakes by winter
all routine maintenance is current
has hood damage and right side body damage
all damage is comestic only
clean title in hand",,,,,gas,,,,automatic,
